Date,Price
1996-11-07,12.335124969482422
1996-11-08,12.361037254333496
1996-11-11,12.51652717590332
1996-11-12,12.412864685058594
1996-11-13,12.38695240020752
1996-11-14,12.309209823608398
1996-11-15,12.412864685058594
1996-11-18,12.361037254333496
1996-11-19,12.257383346557615
1996-11-20,12.23146915435791
1996-11-21,12.20555305480957
1996-11-22,12.283296585083008
1996-11-25,12.179637908935549
1996-11-26,12.075984001159668
1996-11-27,12.127815246582031
1996-11-29,12.101898193359377
1996-12-02,12.024154663085938
1996-12-03,12.101898193359377
1996-12-04,11.972328186035156
1996-12-05,12.075984001159668
1996-12-06,11.868670463562012
1996-12-09,11.94641399383545
1996-12-10,12.075984001159668
1996-12-11,12.101898193359377
1996-12-12,12.101898193359377
1996-12-13,12.024154663085938
1996-12-16,12.075984001159668
1996-12-17,12.050070762634276
1996-12-18,11.972328186035156
1996-12-19,11.68726921081543
1996-12-20,11.68726921081543
1996-12-23,11.661355018615724
1996-12-24,11.583614349365234
1996-12-26,11.55770206451416
1996-12-27,11.609529495239258
1996-12-30,11.868670463562012
1996-12-31,11.920499801635742
1997-01-02,11.84275722503662
1997-01-03,11.76501178741455
1997-01-06,11.73909854888916
1997-01-07,11.76501178741455
1997-01-08,11.73909854888916
1997-01-09,11.816842079162598
1997-01-10,11.73909854888916
1997-01-13,11.816842079162598
1997-01-14,11.816842079162598
1997-01-15,11.76501178741455
1997-01-16,11.73909854888916
1997-01-17,11.583614349365234
1997-01-20,11.376300811767578
1997-01-21,11.324474334716797
1997-01-22,11.47995662689209
1997-01-23,11.583614349365234
1997-01-24,11.71318531036377
1997-01-27,11.71318531036377
1997-01-28,11.790925979614258
1997-01-29,11.76501178741455
1997-01-30,11.839518547058104
1997-01-31,11.94641399383545
1997-02-03,12.153724670410156
1997-02-04,12.127815246582031
1997-02-05,12.075984001159668
1997-02-06,12.23146915435791
1997-02-07,12.20555305480957
1997-02-10,12.43878173828125
1997-02-11,12.672012329101562
1997-02-12,12.59426498413086
1997-02-13,12.51652717590332
1997-02-14,12.490607261657717
1997-02-18,12.464693069458008
1997-02-19,12.51652717590332
1997-02-20,12.591024398803713
1997-02-21,12.655814170837402
1997-02-24,12.697925567626951
1997-02-25,12.697925567626951
1997-02-26,12.075984001159668
1997-02-27,12.050070762634276
1997-02-28,11.94641399383545
1997-03-03,11.868670463562012
1997-03-04,11.88162899017334
1997-03-05,12.075984001159668
1997-03-06,12.257383346557615
1997-03-07,12.464693069458008
1997-03-10,12.723837852478027
1997-03-11,12.646092414855955
1997-03-12,12.827491760253906
1997-03-13,12.43878173828125
1997-03-14,12.568349838256836
1997-03-17,12.412864685058594
1997-03-18,12.490607261657717
1997-03-19,12.59426498413086
1997-03-20,12.293011665344238
1997-03-21,12.257383346557615
1997-03-24,12.23146915435791
1997-03-25,12.490607261657717
1997-03-26,12.74975299835205
1997-03-27,12.827491760253906
1997-03-31,12.723837852478027
1997-04-01,12.568349838256836
1997-04-02,12.38695240020752
1997-04-03,12.412864685058594
1997-04-04,12.490607261657717
1997-04-07,12.568349838256836
1997-04-08,12.43878173828125
1997-04-09,12.464693069458008
1997-04-10,12.412864685058594
1997-04-11,12.43878173828125
1997-04-14,12.361037254333496
1997-04-15,12.542435646057127
1997-04-16,12.732569694519045
1997-04-17,13.104711532592772
1997-04-18,13.742669105529783
1997-04-21,13.689507484436035
1997-04-22,13.716086387634276
1997-04-23,13.662924766540527
1997-04-24,13.9021577835083
1997-04-25,13.689507484436035
1997-04-28,13.716086387634276
1997-04-29,13.955322265625
1997-04-30,14.035066604614258
1997-05-01,14.1148099899292
1997-05-02,14.221136093139648
1997-05-05,14.566697120666504
1997-05-06,14.566697120666504
1997-05-07,14.433789253234863
1997-05-08,14.433789253234863
1997-05-09,14.673023223876951
1997-05-12,14.752768516540527
1997-05-13,14.9388427734375
1997-05-14,15.098328590393066
1997-05-15,15.055133819580078
1997-05-16,14.922224044799805
1997-05-19,14.859098434448242
1997-05-20,15.045166015625
1997-05-21,15.204656600952148
1997-05-22,15.204656600952148
1997-05-23,15.284401893615724
1997-05-27,14.992003440856934
1997-05-28,14.779351234436035
1997-05-29,14.709571838378906
1997-05-30,14.566697120666504
1997-06-02,14.566697120666504
1997-06-03,14.805931091308594
1997-06-04,14.566697120666504
1997-06-05,14.673023223876951
1997-06-06,14.726186752319336
1997-06-09,15.151493072509766
1997-06-10,15.018584251403809
1997-06-11,14.895645141601562
1997-06-12,15.284401893615724
1997-06-13,15.443888664245604
1997-06-16,15.480438232421877
1997-06-17,15.656542778015137
1997-06-18,16.214750289916992
1997-06-19,16.799551010131836
1997-06-20,16.932458877563477
1997-06-23,16.799551010131836
1997-06-24,16.852710723876953
1997-06-25,17.437501907348633
1997-06-26,17.59699058532715
1997-06-27,17.490671157836914
1997-06-30,17.091947555541992
1997-07-01,17.06536102294922
1997-07-02,17.17168617248535
1997-07-03,17.756484985351562
1997-07-07,17.756484985351562
1997-07-08,17.969135284423828
1997-07-09,17.915973663330078
1997-07-10,17.703323364257812
1997-07-11,17.38434600830078
1997-07-14,17.464086532592773
1997-07-15,17.51725196838379
1997-07-16,17.650156021118164
1997-07-17,17.51725196838379
1997-07-18,17.06536102294922
1997-07-21,16.71980094909668
1997-07-22,16.746383666992188
1997-07-23,17.650156021118164
1997-07-24,17.0122013092041
1997-07-25,16.666643142700195
1997-07-28,16.826129913330078
1997-07-29,16.666643142700195
1997-07-30,17.038782119750977
1997-07-31,17.038782119750977
1997-08-01,17.038782119750977
1997-08-04,16.533733367919922
