Date,Price
1970-01-02,0.255357563495636
1970-01-05,0.2539232671260834
1970-01-06,0.2559314668178558
1970-01-07,0.2536361515522003
1970-01-08,0.255357563495636
1970-01-09,0.2547838687896728
1970-01-12,0.2547838687896728
1970-01-13,0.2542099952697754
1970-01-14,0.2536361515522003
1970-01-15,0.2524882555007934
1970-01-16,0.2524882555007934
1970-01-19,0.2490455359220504
1970-01-20,0.250767171382904
1970-01-21,0.2524882555007934
1970-01-22,0.2513407468795776
1970-01-23,0.2501930594444275
1970-01-26,0.2398640662431717
1970-01-27,0.2410117387771606
1970-01-28,0.2369949966669082
1970-01-29,0.2341257929801941
1970-01-30,0.2318304032087326
1970-02-02,0.2352732568979263
1970-02-03,0.2513407468795776
1970-02-04,0.2444549798965454
1970-02-05,0.247323989868164
1970-02-06,0.2444549798965454
1970-02-09,0.2478977888822555
1970-02-10,0.2467502206563949
1970-02-11,0.2478977888822555
1970-02-12,0.2496194243431091
1970-02-13,0.2519144713878631
1970-02-16,0.253349244594574
1970-02-17,0.2527753710746765
1970-02-18,0.2487584948539734
1970-02-19,0.2490455359220504
1970-02-20,0.2519144713878631
1970-02-24,0.2562183141708374
1970-02-25,0.2576528489589691
1970-02-26,0.2513407468795776
1970-02-27,0.2501930594444275
1970-03-02,0.2467502206563949
1970-03-03,0.247323989868164
1970-03-04,0.2461762428283691
1970-03-05,0.2438810765743255
1970-03-06,0.2447416484355926
1970-03-09,0.2427331954240799
1970-03-10,0.2398640662431717
1970-03-11,0.2387163937091827
1970-03-12,0.2341257929801941
1970-03-13,0.226091980934143
1970-03-16,0.2232227325439453
1970-03-17,0.2249442785978317
1970-03-18,0.2324042469263076
1970-03-19,0.2324042469263076
1970-03-20,0.2266657352447509
1970-03-23,0.2281005084514618
1970-03-24,0.2318304032087326
1970-03-25,0.2387163937091827
1970-03-26,0.2387163937091827
1970-03-30,0.2378555089235305
1970-03-31,0.2341257929801941
1970-04-01,0.2346995025873184
1970-04-02,0.2338387221097946
1970-04-03,0.2295350134372711
1970-04-06,0.2283874005079269
1970-04-07,0.2292479276657104
1970-04-08,0.2346995025873184
1970-04-09,0.2301089018583297
1970-04-10,0.2298219203948974
1970-04-13,0.2266657352447509
1970-04-14,0.2272398322820663
1970-04-15,0.2283874005079269
1970-04-16,0.2249442785978317
1970-04-17,0.2215012460947036
1970-04-20,0.2226489186286926
1970-04-21,0.2215012460947036
1970-04-22,0.2192059159278869
1970-04-23,0.2126067280769348
1970-04-24,0.2143282741308212
1970-04-27,0.2157629132270813
1970-04-28,0.2140414267778396
1970-04-29,0.2180581986904144
1970-04-30,0.2163368463516235
1970-05-01,0.2160498052835464
1970-05-04,0.2117459923028946
1970-05-05,0.2108852118253708
1970-05-06,0.2111720740795135
1970-05-07,0.2111720740795135
