Date,Price
2013-01-02,26.061084747314453
2013-01-03,25.84588623046875
2013-01-04,25.51938247680664
2013-01-07,25.571325302124023
2013-01-08,25.01478385925293
2013-01-09,25.155776977539062
2013-01-10,25.229982376098636
2013-01-11,25.417705535888672
2013-01-14,25.59792137145996
2013-01-15,25.98087882995605
2013-01-16,26.686716079711918
2013-01-17,27.347490310668945
2013-01-18,28.02330207824707
2013-01-22,27.347490310668945
2013-01-23,28.38372039794922
2013-01-24,28.128427505493164
2013-01-25,28.233545303344727
2013-01-28,27.700422286987305
2013-01-29,28.01580047607422
2013-01-30,27.730449676513672
2013-01-31,27.550235748291016
2013-02-01,27.918174743652344
2013-02-04,27.99326515197754
2013-02-05,27.93318748474121
2013-02-06,27.888139724731445
2013-02-07,27.347490310668945
2013-02-08,27.219846725463867
2013-02-11,26.91948890686035
2013-02-12,26.59660148620605
2013-02-13,26.48397445678711
2013-02-14,27.46013069152832
2013-02-15,28.21853256225586
2013-02-19,28.676576614379883
2013-02-20,28.99195098876953
2013-02-21,29.119609832763672
2013-02-22,28.87931632995605
2013-02-25,28.06084442138672
2013-02-26,27.8505916595459
2013-02-27,27.580270767211918
2013-02-28,27.722946166992188
2013-03-01,28.391233444213867
2013-03-04,28.714126586914062
2013-03-05,28.16596984863281
2013-03-06,28.33867454528809
2013-03-07,28.15094947814941
2013-03-08,28.03831672668457
2013-03-11,28.286109924316406
2013-03-12,27.910659790039062
2013-03-13,27.910659790039062
2013-03-14,28.203514099121094
2013-03-15,28.90934562683105
2013-03-18,28.65404510498047
2013-03-19,28.80423164367676
2013-03-20,29.329853057861328
2013-03-21,28.901844024658203
2013-03-22,29.26227188110352
2013-03-25,29.52508544921875
2013-03-26,30.193378448486328
2013-03-27,30.14832878112793
2013-03-28,30.62139129638672
2013-04-01,30.876697540283203
2013-04-02,30.568828582763672
2013-04-03,30.463703155517575
2013-04-04,31.237119674682617
2013-04-05,31.01935768127441
2013-04-08,31.36477279663086
2013-04-09,31.95047187805176
2013-04-10,32.75392150878906
2013-04-11,32.73877716064453
2013-04-12,32.6554069519043
2013-04-15,31.404964447021484
2013-04-16,32.17038345336914
2013-04-17,32.01123809814453
2013-04-18,32.07186508178711
2013-04-19,32.124908447265625
2013-04-22,33.496604919433594
2013-04-23,34.208984375
2013-04-24,33.587547302246094
2013-04-25,33.52692413330078
2013-04-26,34.73945999145508
2013-04-29,34.277183532714844
2013-04-30,34.89860916137695
2013-05-01,34.519683837890625
2013-05-02,33.33746337890625
2013-05-03,33.86036682128906
2013-05-06,33.79217529296875
2013-05-07,34.03466796875
2013-05-08,32.95854568481445
2013-05-09,33.52692413330078
2013-05-10,34.11045455932617
2013-05-13,33.7542724609375
2013-05-14,34.36811447143555
2013-05-15,34.88346481323242
2013-05-16,35.019866943359375
2013-05-17,35.747398376464844
2013-05-20,35.057762145996094
2013-05-21,35.269962310791016
2013-05-22,35.43667984008789
2013-05-23,35.3078498840332
2013-05-24,34.43633270263672
2013-05-28,34.398441314697266
2013-05-29,33.25409698486328
2013-05-30,33.76184844970703
2013-05-31,32.352272033691406
2013-06-03,32.86002731323242
2013-06-04,33.064640045166016
2013-06-05,32.617515563964844
2013-06-06,32.96611785888672
2013-06-07,33.34503936767578
2013-06-10,33.28440475463867
2013-06-11,33.03432083129883
2013-06-12,32.412899017333984
2013-06-13,32.70087432861328
2013-06-14,32.7463493347168
2013-06-17,32.59477615356445
2013-06-18,32.996437072753906
2013-06-19,32.617515563964844
2013-06-20,31.116981506347656
2013-06-21,32.29920959472656
2013-06-24,31.745996475219727
2013-06-25,32.30680084228516
2013-06-26,32.875179290771484
2013-06-27,32.68571853637695
2013-06-28,31.329181671142575
2013-07-01,31.533802032470703
2013-07-02,31.98849868774414
2013-07-03,32.00365447998047
2013-07-05,32.37500762939453
2013-07-08,33.10253143310547
2013-07-09,32.8297004699707
2013-07-10,33.27682876586914
2013-07-11,33.483333587646484
2013-07-12,34.454647064208984
2013-07-15,34.125770568847656
2013-07-16,33.50627517700195
2013-07-17,33.62099075317383
2013-07-18,33.89633560180664
2013-07-19,34.049293518066406
2013-07-22,34.39345169067383
2013-07-23,33.88867950439453
2013-07-24,33.376258850097656
2013-07-25,33.835147857666016
2013-07-26,34.255794525146484
2013-07-29,34.4622802734375
2013-07-30,34.18695831298828
2013-07-31,34.78350067138672
2013-08-01,34.607601165771484
2013-08-02,34.6611328125
2013-08-05,34.19459533691406
2013-08-06,34.32462692260742
2013-08-07,34.08753204345703
2013-08-08,34.4622802734375
2013-08-09,34.19459533691406
2013-08-12,34.44698715209961
2013-08-13,34.36285400390625
2013-08-14,34.095184326171875
2013-08-15,33.04738235473633
2013-08-16,32.88677215576172
2013-08-19,33.16975784301758
2013-08-20,32.86384201049805
2013-08-21,32.35906219482422
2013-08-22,32.82559585571289
2013-08-23,33.21564865112305
2013-08-26,33.23093795776367
2013-08-27,32.60380554199219
2013-08-28,32.550262451171875
2013-08-29,32.59615707397461
2013-08-30,32.588504791259766
2013-09-03,32.573211669921875
2013-09-04,32.986209869384766
2013-09-05,33.27682876586914
2013-09-06,33.56745910644531
2013-09-09,33.9804573059082
2013-09-10,34.248130798339844
2013-09-11,34.3781623840332
2013-09-12,34.18695831298828
2013-09-13,34.3322639465332
2013-09-16,35.04354476928711
2013-09-17,36.404903411865234
2013-09-18,36.64963150024414
2013-09-19,36.25193786621094
2013-09-20,36.58846282958984
2013-09-23,36.022491455078125
2013-09-24,35.16591262817383
2013-09-25,34.668792724609375
2013-09-26,34.41640090942383
